AP_ANY_Shannon,AP_HEAD_FINAL_Shannon,AP_HEAD_INITIAL_Shannon,AP_HEAD_MEDIAL_Shannon,VP_ANY_Shannon,VP_HEAD_FINAL_Shannon,disagreement_senti4sd_senticr,disagreement_sentise_senti4sd,disagreement_sentise_senticr,disagreement_truth_senti4sd,disagreement_truth_senticr,disagreement_truth_sentise,shannon,shannon_polar_domain,shannon_polar_overall,truth
0.0,0,0.0,0,1.3862943611198906,0.6931471805599453,0,0,0,0,0,0,2.4583113296830845,0.0,1.3862943611198906,p
1.3862943611198906,0,0.0,0,1.0986122886681096,0.0,0,1,1,1,1,0,2.772588722239781,0.0,1.0986122886681096,n
0.6931471805599453,0,0.0,0,1.3862943611198906,0.6931471805599453,1,0,1,1,0,1,3.1836729714837873,0.0,1.945910149055313,n
1.0986122886681096,0,0.0,0,1.6094379124341005,0.6931471805599453,0,0,0,0,0,0,2.8133554045006157,0.0,1.3862943611198906,p
0.0,0,0.0,0,0.0,0.0,0,1,1,0,0,1,2.1972245773362196,0.0,0.6931471805599453,n
1.8891591637540217,0,1.7917594692280547,0,2.3025850929940455,0.6931471805599453,0,0,0,0,0,0,3.595629216171208,0.0,2.2718685126965625,n
1.3321790402101223,0,0.0,0,1.6094379124341005,0.0,1,0,1,0,1,0,2.99150146857535,0.0,1.3862943611198906,p
0.0,0,0.0,0,0.6931471805599453,0.0,0,0,0,0,0,0,1.945910149055313,0.0,0.6931471805599453,p
1.3862943611198906,0,0.0,0,2.512658529529802,1.3321790402101223,0,1,1,0,0,1,3.723962102690226,0.0,2.649158683274018,n
0.0,0,0.0,0,1.7917594692280547,0.0,0,1,1,0,0,1,2.9650156932565066,0.0,1.945910149055313,n
0.0,0,0.0,0,0.6931471805599453,0.6931471805599453,0,1,1,0,0,1,1.7917594692280547,0.0,0.6931471805599453,n
0.6931471805599453,0,0.0,0,0.0,0.0,1,0,1,1,0,1,1.7917594692280547,0.0,1.0986122886681096,n
2.0794415416798357,0,0.0,0,2.599301927099795,1.5607104090414063,0,0,0,0,0,0,3.7473269449022064,0.6931471805599453,2.6156305770275505,n
0.6931471805599453,0,0.0,0,1.6094379124341005,0.0,0,0,0,0,0,0,3.0246955538582485,0.0,1.945910149055313,n
0.0,0,0.0,0,1.0986122886681096,0.0,0,0,0,0,0,0,2.3025850929940455,0.0,0.6931471805599453,p
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.3321790402101223,0.0,0.6931471805599453,p
1.6094379124341005,0,0.0,0,2.70805020110221,1.945910149055313,1,1,1,1,0,1,3.9440631943135434,0.0,2.772588722239781,p
1.0397207708399179,0,0.0,0,1.5607104090414063,0.0,0,0,0,0,0,0,3.119162312519753,0.0,1.5607104090414063,p
0.0,0,0.0,0,0.6931471805599453,0.0,0,0,0,0,0,0,2.4849066497880012,0.0,1.0986122886681096,p
1.0397207708399179,0,0.6730116670092565,0,1.15374194270109,1.0986122886681096,0,1,1,0,0,1,3.014630013724273,0.0,1.7478680974667573,n
1.0986122886681096,0,0.0,0,0.6931471805599453,0.0,0,0,0,0,0,0,2.9264175554979963,0.0,1.3862943611198906,n
1.3321790402101223,0,0.0,0,2.0431918705451206,0.0,1,0,1,1,0,1,3.152500897425978,0.0,2.0431918705451206,n
0.6931471805599453,0,0.0,0,0.0,0.6931471805599453,1,0,1,0,1,0,2.4849066497880012,0.0,1.3862943611198906,p
0.0,0,0.0,0,0.6931471805599453,0.6931471805599453,0,0,0,0,0,0,1.5607104090414063,0.0,0.6931471805599453,p
0.0,0,0.0,0,0.0,0.0,1,0,1,0,1,0,2.3025850929940455,0.0,1.0986122886681096,n
0.6931471805599453,0,0.6931471805599453,0,0.0,0.0,0,0,0,0,0,0,1.3862943611198906,0.0,0.6931471805599453,p
0.6365141682948128,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.7478680974667573,0.0,0.0,p
2.5649493574615376,0,0.0,0,2.685945324669788,0.6931471805599453,0,0,0,0,0,0,4.203211941069508,0.0,2.6390573296152584,n
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,2.1972245773362196,0.0,0.0,p
0.6931471805599453,0,1.0986122886681096,0,1.6094379124341005,0.0,0,0,0,0,0,0,2.659322697709517,0.0,1.0986122886681096,p
1.0397207708399179,0,0.0,0,0.0,0.0,0,0,0,0,0,0,2.4799555205445176,0.0,0.6365141682948128,p
0.0,0,0.0,0,0.0,0.0,1,1,1,1,0,1,1.7917594692280547,0.0,0.0,p
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.7058102909449788,0.0,1.0397207708399179,p
1.0986122886681096,0,1.0986122886681096,0,1.5607104090414063,0.6931471805599453,0,1,1,0,0,1,3.4610482519826165,0.0,1.7478680974667573,n
0.0,0,0.0,0,0.6931471805599453,0.0,0,0,0,0,0,0,1.7917594692280547,0.0,0.6931471805599453,p
0.0,0,0.0,0,0.0,0.0,0,1,1,0,0,1,1.945910149055313,0.0,0.0,n
0.6365141682948128,0,0.0,0,1.945910149055313,0.6931471805599453,0,0,0,0,0,0,2.996635675779214,0.0,1.0986122886681096,p
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.945910149055313,0.0,0.6931471805599453,p
0.0,0,0.6931471805599453,0,0.6931471805599453,0.0,0,0,0,0,0,0,2.0253262207700677,0.0,1.0986122886681096,p
0.0,0,0.0,0,0.6931471805599453,0.0,0,0,0,0,0,0,2.4583113296830845,0.0,0.6931471805599453,n
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,2.8892425051146353,0.0,0.6931471805599453,n
0.0,0,0.0,0,0.0,0.0,1,1,1,0,1,1,2.0431918705451206,0.0,0.0,n
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.3862943611198906,0.0,0.6931471805599453,n
0.0,0,0.0,0,0.6931471805599453,0.6931471805599453,0,0,0,0,0,0,2.9444389791664403,0.0,0.6931471805599453,p
1.3862943611198906,0,0.0,0,0.6931471805599453,0.0,0,0,0,0,0,0,2.995732273553991,0.0,1.3862943611198906,n
0.0,0,0.0,0,1.7917594692280547,0.6931471805599453,0,0,0,0,0,0,2.995732273553991,0.0,1.6094379124341005,n
0.0,0,0.0,0,1.0986122886681096,0.0,0,1,1,0,0,1,2.5649493574615376,0.0,1.0986122886681096,n
0.0,0,0.0,0,1.6094379124341005,0.0,0,0,0,0,0,0,2.931923293010705,0.0,0.6931471805599453,n
0.0,0,0.0,0,1.0986122886681096,0.0,0,1,1,0,0,1,2.639340587232432,0.0,0.6931471805599453,n
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.6094379124341005,0.0,0.0,n
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,2.0794415416798357,0.0,0.0,p
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,2.3025850929940455,0.0,1.0986122886681096,p
0.0,0,0.0,0,1.0986122886681096,0.0,0,0,0,0,0,0,2.4583113296830845,0.0,0.0,n
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,2.1972245773362196,0.0,0.6931471805599453,n
0.0,0,0.0,0,0.6931471805599453,0.6931471805599453,0,0,0,0,0,0,2.3978952727983707,0.0,0.6931471805599453,n
0.6931471805599453,0,1.0986122886681096,0,0.0,0.0,0,0,0,0,0,0,2.8133554045006153,0.0,1.0986122886681096,p
0.0,0,0.0,0,0.0,0.0,0,1,1,0,0,1,2.1972245773362196,0.0,0.6931471805599453,n
1.0986122886681096,0,1.0986122886681096,0,1.0397207708399179,0.0,0,1,1,0,0,1,2.894399544430038,0.0,0.6931471805599453,n
0.0,0,0.0,0,0.6931471805599453,0.0,0,0,0,0,0,0,2.3693821196946767,0.0,0.0,n
0.6931471805599453,0,0.0,0,0.6931471805599453,0.0,0,0,0,0,0,0,2.736339051105066,0.0,1.0986122886681096,n
0.0,0,0.0,0,0.6931471805599453,1.0397207708399179,1,0,1,0,1,0,2.351673301904631,0.0,0.6931471805599453,p
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.6931471805599453,0.0,0.0,n
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.7917594692280547,0.0,0.0,n
0.0,0,0.0,0,0.0,0.6931471805599453,0,0,0,0,0,0,1.945910149055313,0.0,0.6931471805599453,n
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.6094379124341005,0.0,0.0,n
0.6931471805599453,0,0.0,0,1.0986122886681096,0.6931471805599453,0,0,0,0,0,0,2.5649493574615376,0.0,1.3862943611198906,n
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0986122886681096,0.0,0.0,p
0.0,0,0.0,0,0.6931471805599453,0.0,0,0,0,0,0,0,2.4849066497880012,0.0,0.6931471805599453,n
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.6931471805599453,0.0,0.0,n
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.3862943611198906,0.0,0.0,n
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.6094379124341005,0.0,0.0,n
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.6094379124341005,0.0,0.0,n
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0986122886681096,0.0,0.0,p
0.6931471805599453,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.945910149055313,0.0,0.0,p
0.0,0,0.0,0,1.7917594692280547,0.0,0,1,1,0,0,1,3.0846519456895094,0.0,0.0,n
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.6931471805599453,0.0,0.0,n
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,2.3978952727983707,0.0,0.0,n
0.0,0,0.0,0,0.6931471805599453,0.0,0,1,1,0,0,1,2.1972245773362196,0.0,0.0,n
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0986122886681096,0.0,0.0,p
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.7917594692280547,0.0,0.0,n
0.0,0,0.0,0,1.6094379124341005,0.6931471805599453,0,1,1,0,0,1,2.9124944033310514,0.0,1.3862943611198906,n
0.0,0,0.0,0,1.3862943611198906,0.6931471805599453,1,1,1,1,0,1,2.9124944033310514,0.0,1.945910149055313,n
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0986122886681096,0.0,0.0,n
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.3862943611198906,0.0,0.0,n
0.6931471805599453,0,0.0,0,0.0,0.0,1,1,0,1,0,0,2.5665989181145106,0.0,1.3862943611198906,p
0.0,0,0.0,0,0.6931471805599453,0.0,0,0,0,0,0,0,2.0794415416798357,0.0,0.0,n
0.6931471805599453,0,0.0,0,1.9061547465398496,0.6931471805599453,0,1,1,0,0,1,3.1487931944695373,0.0,1.0986122886681096,n
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.945910149055313,0.0,0.0,p
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.6931471805599453,0.0,0.0,p
0.0,0,0.0,0,1.3862943611198906,0.6931471805599453,0,0,0,0,0,0,2.890371757896165,0.0,0.6931471805599453,n
0.0,0,0.0,0,1.0986122886681096,0.6931471805599453,0,0,0,0,0,0,2.6390573296152584,0.0,0.0,n
0.0,0,0.0,0,1.6094379124341005,0.6931471805599453,0,1,1,0,0,1,3.014946880179594,0.0,1.6094379124341005,n
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,2.1972245773362196,0.0,0.0,p
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.6094379124341005,0.0,0.0,p
0.6931471805599453,0,0.0,0,1.0986122886681096,0.0,0,0,0,0,0,0,2.70805020110221,0.0,1.0986122886681096,n
0.0,0,0.0,0,0.6931471805599453,1.3862943611198906,1,1,1,1,0,1,1.7917594692280547,0.0,0.0,n
0.0,0,0.0,0,0.6931471805599453,0.0,0,0,0,0,0,0,2.0794415416798357,0.0,0.0,p
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0986122886681096,0.0,0.0,n
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0986122886681096,0.0,0.0,n
0.0,0,0.0,0,0.6931471805599453,0.0,0,0,0,0,0,0,1.6094379124341005,0.0,0.0,n
0.0,0,0.0,0,0.6931471805599453,0.0,0,0,0,0,0,0,2.3693821196946767,0.0,1.0986122886681096,n
0.0,0,0.0,0,1.6094379124341005,0.6931471805599453,0,0,0,0,0,0,2.751102289386372,0.0,0.0,n
0.0,0,0.0,0,0.6931471805599453,0.0,0,0,0,0,0,0,2.0794415416798357,0.0,0.0,n
0.0,0,0.0,0,1.0986122886681096,0.0,0,0,0,0,0,0,2.70805020110221,0.0,0.6931471805599453,n
0.6931471805599453,0,0.0,0,1.3862943611198906,0.0,1,0,1,0,1,0,3.2958368660043296,0.0,0.6931471805599453,p
0.0,0,0.0,0,0.6931471805599453,0.0,0,0,0,0,0,0,2.5649493574615376,0.0,0.0,n
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0986122886681096,0.0,0.0,n
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.3862943611198906,0.0,0.0,n
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0986122886681096,0.0,0.0,n
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,2.1972245773362196,0.0,0.0,p
0.0,0,0.0,0,1.3321790402101223,1.0397207708399179,0,1,1,0,0,1,2.588573162682118,0.0,0.0,n
1.6094379124341005,0,0.0,0,1.945910149055313,1.3862943611198906,0,0,0,0,0,0,3.616487393423226,0.0,1.945910149055313,p
0.6931471805599453,0,0.0,0,1.0986122886681096,0.0,0,1,1,0,0,1,2.70805020110221,0.0,1.3862943611198906,n
0.6931471805599453,0,0.0,0,0.6931471805599453,0.0,1,0,1,0,1,0,2.3025850929940455,0.0,0.6931471805599453,p
0.0,0,0.0,0,1.7917594692280547,0.0,1,0,1,0,1,0,3.461048251982616,0.0,1.945910149055313,n
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0986122886681096,0.0,0.0,p
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0986122886681096,0.0,0.0,p
0.0,0,0.0,0,1.0986122886681096,0.0,0,0,0,0,0,0,2.6390573296152584,0.0,0.0,n
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.945910149055313,0.0,0.0,n
0.0,0,0.0,0,0.6931471805599453,1.0986122886681096,0,0,0,0,0,0,2.1972245773362196,0.0,0.0,n
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.945910149055313,0.0,0.0,n
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0986122886681096,0.0,0.0,p
1.0986122886681096,0,0.0,0,0.0,0.0,0,0,0,0,0,0,2.599301927099795,0.0,1.3862943611198906,p
1.3862943611198906,0,0.0,0,1.6094379124341005,0.6931471805599453,0,1,1,0,0,1,3.1931483948102635,0.0,1.0986122886681096,n
0.0,0,0.0,0,1.945910149055313,0.0,1,1,1,1,0,1,3.2998296856670923,0.0,1.7917594692280547,n
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0986122886681096,0.0,0.0,p
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.7917594692280547,0.0,0.6931471805599453,p
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0986122886681096,0.0,0.0,p
0.0,0,0.0,0,0.6931471805599453,0.0,0,0,0,0,0,0,2.3025850929940455,0.0,0.0,p
0.0,0,0.0,0,0.6931471805599453,0.0,0,0,0,0,0,0,2.1972245773362196,0.0,0.6931471805599453,p
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,2.3025850929940455,0.0,0.6931471805599453,n
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.7917594692280547,0.0,0.6931471805599453,n
0.6931471805599453,0,0.0,0,0.6931471805599453,0.6931471805599453,0,1,1,0,0,1,2.6390573296152584,0.0,1.3862943611198906,n
0.6931471805599453,0,0.0,0,1.6094379124341005,0.6931471805599453,0,0,0,0,0,0,3.0910424533583143,0.0,1.0986122886681096,n
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0986122886681096,0.0,0.0,p
1.0986122886681096,0,0.0,0,1.5607104090414063,1.3862943611198906,0,1,1,0,0,1,3.371971579928445,0.0,1.6094379124341005,n
0.0,0,0.0,0,1.0986122886681096,0.6931471805599453,0,0,0,0,0,0,2.70805020110221,0.0,0.0,p
0.0,0,0.0,0,0.0,0.0,0,1,1,0,0,1,1.0986122886681096,0.0,0.0,n
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,2.458311329683084,0.0,0.0,p
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,2.1972245773362196,0.0,0.6931471805599453,p
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0986122886681096,0.0,0.0,p
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.3862943611198906,0.0,0.0,p
0.0,0,0.0,0,0.6931471805599453,0.0,0,1,1,0,0,1,2.5649493574615376,0.0,0.0,n
0.0,0,0.0,0,0.0,0.0,1,1,1,0,1,1,1.3862943611198906,0.0,0.0,p
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.3862943611198906,0.0,0.0,p
0.6931471805599453,0,0.0,0,1.3862943611198906,0.0,0,0,0,0,0,0,2.4849066497880012,0.0,0.0,n
0.6931471805599453,0,0.0,0,0.0,0.0,0,1,1,0,0,1,2.1972245773362196,0.0,1.0986122886681096,n
0.0,0,0.0,0,1.0986122886681096,0.0,0,0,0,0,0,0,2.871476118054867,0.0,1.0986122886681096,n
0.0,0,0.0,0,1.0986122886681096,0.0,0,0,0,0,0,0,2.615630577027551,0.0,1.0986122886681096,n
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.6931471805599453,0.0,0.0,n
0.0,0,0.0,0,1.0986122886681096,0.0,0,0,0,0,0,0,1.945910149055313,0.0,0.0,n
0.0,0,0.0,0,1.0986122886681096,1.3862943611198906,0,0,0,0,0,0,2.4849066497880012,0.0,1.3862943611198906,n
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.7917594692280547,0.0,0.0,p
0.0,0,0.0,0,1.3862943611198906,0.0,0,0,0,0,0,0,2.0794415416798357,0.0,0.0,n
0.0,0,0.0,0,1.6094379124341005,1.3862943611198906,0,1,1,0,0,1,2.9785084205272367,0.0,1.3862943611198906,n
0.0,0,0.0,0,1.0986122886681096,0.6931471805599453,0,0,0,0,0,0,2.3025850929940455,0.0,1.3862943611198906,n
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.945910149055313,0.0,0.0,p
0.0,0,0.0,0,1.945910149055313,0.0,0,0,0,0,0,0,3.3486460064864088,0.0,0.6931471805599453,n
0.0,0,0.0,0,1.0986122886681096,0.0,0,1,1,0,0,1,2.8309404302537744,0.0,1.6094379124341005,n
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.3862943611198906,0.0,0.0,p
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.3862943611198906,0.0,0.0,p
0.0,0,0.0,0,0.6931471805599453,0.6931471805599453,0,1,1,0,0,1,2.3978952727983707,0.0,0.6931471805599453,n
0.6931471805599453,0,0.0,0,0.0,0.0,0,1,1,0,0,1,1.6094379124341005,0.0,0.6931471805599453,n
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.3862943611198906,0.0,0.0,p
0.0,0,0.0,0,1.0986122886681096,0.0,0,0,0,0,0,0,2.5400363038209806,0.0,0.0,p
0.0,0,0.0,0,0.6931471805599453,0.0,0,1,1,0,0,1,1.6094379124341005,0.0,0.0,n
0.6931471805599453,0,0.0,0,1.0986122886681096,0.6931471805599453,1,0,1,0,1,0,2.772588722239781,0.0,1.6094379124341005,p
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.6094379124341005,0.0,0.0,n
0.0,0,0.0,0,0.6931471805599453,0.0,0,1,1,0,0,1,2.1972245773362196,0.0,0.0,n
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0986122886681096,0.0,0.0,n
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,2.1639556568820564,0.0,1.0986122886681096,n
0.0,0,0.0,0,1.0986122886681096,0.0,0,0,0,0,0,0,2.4583113296830845,0.0,0.0,n
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.3862943611198906,0.0,0.0,p
0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.7917594692280547,0.0,0.0,n
0.6931471805599453,0,0.0,0,1.3862943611198906,0.6931471805599453,0,0,0,0,0,0,3.1634240504234032,0.0,0.6931471805599453,n
